user_id,general_interest,Age
10438,"history, historical fiction, biography",79
10439,non-fiction,85
10440,"mystery, thriller, crime",28
10443,young-adult,87
10448,romance,38
10452,"history, historical fiction, biography",42
12072,fiction,86
10454,romance,38
12070,"history, historical fiction, biography",68
10463,young-adult,20
12066,poetry,81
12065,"history, historical fiction, biography",46
10465,"fantasy, paranormal",49
12062,children,42
10469,young-adult,40
10476,poetry,39
12055,young-adult,95
10479,non-fiction,30
10480,non-fiction,33
10529,fiction,74
10530,non-fiction,70
10538,non-fiction,32
10589,young-adult,64
11959,romance,65
10598,young-adult,57
11954,romance,65
10601,"fantasy, paranormal",82
10603,"mystery, thriller, crime",36
10606,young-adult,37
11947,children,82
10612,"mystery, thriller, crime",98
10613,poetry,84
10619,children,86
10622,poetry,84
11933,romance,50
10626,"history, historical fiction, biography",93
10630,poetry,18
10633,children,69
10634,children,92
11925,"mystery, thriller, crime",40
10638,"mystery, thriller, crime",22
10640,"fantasy, paranormal",42
11919,non-fiction,62
10658,non-fiction,95
11960,fiction,53
10588,young-adult,24
10539,children,21
10581,"fantasy, paranormal",30
10543,fiction,47
10546,fiction,51
10551,"fantasy, paranormal",70
10552,"fantasy, paranormal",65
11996,fiction,83
10554,fiction,83
11990,"fantasy, paranormal",75
11989,poetry,49
10557,poetry,59
10558,children,61
10560,children,84
10561,"comics, graphic",79
10562,non-fiction,43
10563,"fantasy, paranormal",39
10567,poetry,72
11978,children,60
11973,poetry,74
11972,romance,25
11971,"history, historical fiction, biography",94
11970,"fantasy, paranormal",21
10578,children,41
11727,poetry,55
10920,"mystery, thriller, crime",40
11722,"fantasy, paranormal",18
11227,young-adult,66
11213,"history, historical fiction, biography",83
11504,"history, historical fiction, biography",55
11502,"history, historical fiction, biography",86
11501,fiction,94
11500,children,98
11220,"history, historical fiction, biography",33
11498,"history, historical fiction, biography",41
11222,non-fiction,45
11496,poetry,35
11223,poetry,61
11228,"comics, graphic",68
11143,"history, historical fiction, biography",99
11490,"comics, graphic",37
11232,"history, historical fiction, biography",39
11485,children,35
11243,romance,80
11245,romance,78
11481,"mystery, thriller, crime",98
11478,"fantasy, paranormal",80
11249,young-adult,32
11476,non-fiction,67
11475,young-adult,31
11211,poetry,72
11207,non-fiction,34
11202,poetry,80
11512,"mystery, thriller, crime",54
11148,children,65
11153,"fantasy, paranormal",91
11546,fiction,76
11159,non-fiction,30
11544,children,54
11543,"comics, graphic",20
11160,children,52
11161,romance,47
11540,"history, historical fiction, biography",98
11162,non-fiction,88
11535,non-fiction,99
11170,romance,23
11175,romance,74
11528,poetry,90
11527,poetry,35
11526,children,45
11181,non-fiction,55
11524,"mystery, thriller, crime",55
11193,"history, historical fiction, biography",46
11518,children,20
11198,children,41
11473,non-fiction,88
11253,romance,25
11469,"comics, graphic",20
11310,fiction,87
11314,"mystery, thriller, crime",62
11415,non-fiction,93
11414,poetry,76
11323,children,22
11408,romance,83
11325,non-fiction,40
11327,romance,26
11403,young-adult,58
11329,"mystery, thriller, crime",25
11333,non-fiction,91
11395,romance,78
11394,non-fiction,49
11392,romance,52
11349,"fantasy, paranormal",29
11352,romance,38
11387,romance,55
11386,"fantasy, paranormal",99
11385,children,53
11383,young-adult,85
11357,poetry,47
11360,non-fiction,61
11313,romance,72
11309,"history, historical fiction, biography",58
11262,romance,57
11307,"history, historical fiction, biography",71
11462,young-adult,59
11266,fiction,69
11457,"history, historical fiction, biography",26
11269,children,78
11455,young-adult,53
11453,fiction,84
11270,non-fiction,20
11451,"mystery, thriller, crime",66
11450,"comics, graphic",71
11272,"history, historical fiction, biography",77
11273,non-fiction,51
11275,children,58
11278,poetry,84
11441,poetry,20
11439,young-adult,34
11435,"history, historical fiction, biography",67
11289,poetry,86
11432,children,45
11429,romance,77
11297,"mystery, thriller, crime",84
11424,poetry,67
11144,non-fiction,59
11142,fiction,38
11721,fiction,83
11008,young-adult,72
11683,"history, historical fiction, biography",92
11681,"history, historical fiction, biography",55
10977,young-adult,81
10979,children,85
11676,"fantasy, paranormal",59
10985,"mystery, thriller, crime",46
10987,children,90
10995,"mystery, thriller, crime",26
11001,"fantasy, paranormal",87
11663,"comics, graphic",70
11661,"comics, graphic",92
11138,non-fiction,92
11658,"fantasy, paranormal",73
11012,non-fiction,28
11013,children,26
11014,non-fiction,46
11654,romance,43
11018,"mystery, thriller, crime",46
11030,"mystery, thriller, crime",96
11644,young-adult,24
11033,fiction,41
11642,"mystery, thriller, crime",37
10975,"history, historical fiction, biography",51
10971,"history, historical fiction, biography",41
10968,"fantasy, paranormal",95
10964,non-fiction,56
10923,fiction,57
10925,"mystery, thriller, crime",26
10926,children,45
10927,"history, historical fiction, biography",20
10932,romance,49
10933,"mystery, thriller, crime",88
10942,"mystery, thriller, crime",42
10943,fiction,74
11708,poetry,67
11707,children,24
11705,poetry,86
11704,children,23
11703,children,41
11702,"history, historical fiction, biography",68
10946,"fantasy, paranormal",50
10947,non-fiction,93
11696,romance,42
10954,poetry,89
10957,"fantasy, paranormal",35
10962,children,28
11691,non-fiction,52
11035,non-fiction,33
11036,"history, historical fiction, biography",38
11037,young-adult,38
11087,children,31
11092,young-adult,75
11095,young-adult,83
11596,poetry,47
11595,romance,83
11103,poetry,29
11591,romance,91
11105,"mystery, thriller, crime",26
11115,"history, historical fiction, biography",82
11116,"history, historical fiction, biography",30
11584,romance,46
11118,children,74
11120,fiction,39
11578,young-adult,23
11577,romance,19
11126,"fantasy, paranormal",61
11571,young-adult,79
11567,fiction,55
11566,"fantasy, paranormal",55
11135,young-adult,22
11562,poetry,42
11137,non-fiction,66
11090,"history, historical fiction, biography",37
11603,"mystery, thriller, crime",66
11044,poetry,70
11085,romance,26
11051,romance,83
11633,non-fiction,27
11055,"history, historical fiction, biography",45
11631,"fantasy, paranormal",91
11057,"comics, graphic",39
11629,non-fiction,25
11627,"comics, graphic",35
11059,"history, historical fiction, biography",33
11063,"history, historical fiction, biography",85
11064,non-fiction,66
11066,"mystery, thriller, crime",72
11069,poetry,78
11615,young-adult,93
11070,fiction,57
11073,romance,57
11612,"comics, graphic",21
11079,"history, historical fiction, biography",23
11610,fiction,98
11608,young-adult,76
11607,children,86
11083,"comics, graphic",35
10435,"mystery, thriller, crime",94
12087,"fantasy, paranormal",20
12891,fiction,75
9772,"history, historical fiction, biography",65
9761,fiction,34
12642,"history, historical fiction, biography",67
9764,young-adult,88
9765,young-adult,58
9766,poetry,62
12637,"comics, graphic",92
12636,young-adult,23
12634,children,22
12631,"history, historical fiction, biography",38
12628,"fantasy, paranormal",27
9774,non-fiction,64
12598,poetry,70
12623,romance,33
12620,young-adult,24
12617,fiction,98
9783,non-fiction,97
12613,"comics, graphic",68
12612,romance,26
9785,"history, historical fiction, biography",62
9787,young-adult,97
12609,fiction,54
9788,"history, historical fiction, biography",96
9759,"history, historical fiction, biography",18
12649,poetry,79
9757,"comics, graphic",96
12653,fiction,91
9682,romance,69
12699,non-fiction,97
9686,"comics, graphic",82
9692,children,80
12694,poetry,41
12689,"comics, graphic",22
9708,"fantasy, paranormal",92
9713,"fantasy, paranormal",35
9714,"fantasy, paranormal",68
12681,fiction,26
9717,non-fiction,56
9720,romance,40
9722,fiction,72
9729,"comics, graphic",98
12668,young-adult,59
9731,"comics, graphic",86
9738,non-fiction,95
9742,"fantasy, paranormal",85
12661,non-fiction,58
9745,"fantasy, paranormal",64
9754,non-fiction,72
12599,poetry,59
9795,non-fiction,69
12088,children,42
12522,"mystery, thriller, crime",75
9863,"fantasy, paranormal",74
9867,romance,35
12540,"fantasy, paranormal",33
12539,young-adult,92
12535,"mystery, thriller, crime",88
9877,"comics, graphic",63
12529,non-fiction,32
12528,non-fiction,87
9881,fiction,22
9884,young-adult,26
9890,"fantasy, paranormal",48
12596,"mystery, thriller, crime",70
12515,romance,52
9897,young-adult,24
9904,"mystery, thriller, crime",22
12508,"comics, graphic",73
9907,young-adult,20
12505,young-adult,38
12504,young-adult,92
12502,"history, historical fiction, biography",42
9909,"fantasy, paranormal",91
12499,"history, historical fiction, biography",49
9862,"comics, graphic",78
12546,romance,95
9853,poetry,32
12550,"mystery, thriller, crime",67
9798,young-adult,62
9804,young-adult,39
12588,non-fiction,54
9809,non-fiction,36
9811,"mystery, thriller, crime",23
12580,"history, historical fiction, biography",53
12578,"history, historical fiction, biography",70
12576,fiction,68
9821,children,32
12571,"fantasy, paranormal",48
12568,"history, historical fiction, biography",92
12565,children,91
9836,"history, historical fiction, biography",75
12561,non-fiction,97
9838,"fantasy, paranormal",28
12559,fiction,79
9840,fiction,45
9842,romance,43
9843,fiction,58
9846,non-fiction,69
9851,poetry,22
9680,young-adult,87
12705,"fantasy, paranormal",96
9679,young-adult,42
9515,children,72
9485,non-fiction,81
9492,"fantasy, paranormal",30
9496,"comics, graphic",67
9497,children,37
9498,poetry,98
9501,"fantasy, paranormal",65
9506,romance,47
9508,romance,82
12831,fiction,85
9510,"comics, graphic",47
9517,fiction,72
12707,romance,99
9519,fiction,79
9521,young-adult,48
12822,"history, historical fiction, biography",97
12819,"fantasy, paranormal",61
9529,"mystery, thriller, crime",86
9536,"fantasy, paranormal",37
9538,"comics, graphic",97
12811,children,60
12809,children,95
9540,young-adult,80
9484,romance,52
9483,"mystery, thriller, crime",93
9479,"mystery, thriller, crime",45
12855,young-adult,97
12890,children,28
9443,"fantasy, paranormal",33
9450,romance,34
9452,children,48
12884,non-fiction,82
9453,romance,40
9458,young-adult,27
12881,young-adult,52
12880,non-fiction,40
12879,"mystery, thriller, crime",18
12878,children,52
9459,"history, historical fiction, biography",19
12873,"comics, graphic",65
9463,poetry,37
9467,young-adult,63
9468,"comics, graphic",50
9470,"comics, graphic",62
9473,romance,47
12861,children,86
12857,young-adult,90
12856,non-fiction,93
9552,non-fiction,26
9554,"comics, graphic",27
9559,"history, historical fiction, biography",68
12753,"history, historical fiction, biography",91
12747,non-fiction,39
9633,"mystery, thriller, crime",71
9635,fiction,21
9636,"history, historical fiction, biography",61
9639,"mystery, thriller, crime",55
12742,fiction,48
12741,"mystery, thriller, crime",21
9647,"fantasy, paranormal",74
9658,"mystery, thriller, crime",69
12731,"comics, graphic",57
9660,"fantasy, paranormal",21
12728,"mystery, thriller, crime",97
9665,"mystery, thriller, crime",26
9669,"comics, graphic",23
9670,"comics, graphic",48
9671,fiction,54
12715,children,91
9674,romance,95
12712,"mystery, thriller, crime",52
12711,romance,32
12708,"mystery, thriller, crime",80
9630,romance,39
12754,"comics, graphic",85
9562,non-fiction,85
9627,fiction,85
9567,romance,60
9570,fiction,45
9571,"comics, graphic",21
9572,non-fiction,66
9573,poetry,30
9580,"fantasy, paranormal",38
12789,romance,62
12786,non-fiction,25
9589,poetry,63
9599,children,73
12776,fiction,64
12775,non-fiction,27
9603,"history, historical fiction, biography",44
9612,children,20
9614,"history, historical fiction, biography",86
9615,fiction,87
12763,"history, historical fiction, biography",81
9619,"comics, graphic",54
12761,young-adult,38
12758,young-adult,88
12756,"history, historical fiction, biography",85
12494,children,56
12493,young-adult,40
12491,"comics, graphic",69
10277,"mystery, thriller, crime",68
10236,non-fiction,86
10242,romance,68
12231,"history, historical fiction, biography",32
10248,"mystery, thriller, crime",89
10249,"history, historical fiction, biography",71
10251,"fantasy, paranormal",90
10260,"fantasy, paranormal",45
12220,young-adult,66
10272,romance,52
10273,"mystery, thriller, crime",93
12213,"fantasy, paranormal",95
12288,"comics, graphic",24
12209,young-adult,70
10280,non-fiction,44
12206,non-fiction,57
10282,"history, historical fiction, biography",96
12202,fiction,95
10287,children,98
12198,poetry,48
10290,"fantasy, paranormal",73
10296,poetry,61
12193,romance,89
10233,non-fiction,42
12239,"mystery, thriller, crime",40
12243,"fantasy, paranormal",79
10224,children,74
12281,poetry,85
12280,fiction,48
10171,"mystery, thriller, crime",32
12278,poetry,59
10172,"mystery, thriller, crime",56
12276,"history, historical fiction, biography",87
10174,poetry,59
10182,children,97
10199,non-fiction,50
12265,"mystery, thriller, crime",65
10207,fiction,25
12261,"history, historical fiction, biography",95
10208,fiction,64
12259,"comics, graphic",88
10212,non-fiction,95
12256,"history, historical fiction, biography",22
10214,romance,36
12251,poetry,31
12250,children,34
10219,"history, historical fiction, biography",69
10221,poetry,32
10298,"fantasy, paranormal",85
10306,"comics, graphic",82
10309,"mystery, thriller, crime",95
12134,non-fiction,44
10375,children,18
10376,romance,23
12128,"history, historical fiction, biography",60
10380,non-fiction,65
10387,non-fiction,27
12119,young-adult,53
10392,romance,51
12113,romance,69
10396,"fantasy, paranormal",22
10398,"mystery, thriller, crime",84
12109,young-adult,97
10409,"fantasy, paranormal",49
12106,young-adult,38
12105,non-fiction,29
10414,"comics, graphic",63
12103,"mystery, thriller, crime",46
10417,fiction,86
10418,"mystery, thriller, crime",49
10423,"comics, graphic",57
12092,"comics, graphic",64
10429,poetry,71
12133,poetry,24
12136,non-fiction,60
10317,children,25
12141,"comics, graphic",68
10319,"history, historical fiction, biography",46
10324,"comics, graphic",53
10332,poetry,83
10342,"fantasy, paranormal",71
10345,children,91
10346,"mystery, thriller, crime",32
10349,fiction,75
12162,fiction,98
10353,"history, historical fiction, biography",74
10355,"comics, graphic",60
12156,romance,56
12155,fiction,91
10357,"history, historical fiction, biography",44
12153,young-adult,49
10362,children,89
12149,romance,34
12148,"history, historical fiction, biography",65
10363,"mystery, thriller, crime",67
10367,poetry,26
10368,young-adult,89
12142,"comics, graphic",27
10170,"fantasy, paranormal",43
10158,romance,47
12490,fiction,96
10021,"comics, graphic",23
12437,poetry,99
12435,poetry,67
12432,fiction,52
9998,non-fiction,85
9999,"fantasy, paranormal",72
12427,children,83
10008,"fantasy, paranormal",81
12424,"fantasy, paranormal",74
10010,"fantasy, paranormal",25
10013,fiction,27
10023,young-adult,41
12290,"mystery, thriller, crime",99
12417,poetry,94
10025,"comics, graphic",71
10028,non-fiction,62
12412,young-adult,51
12409,young-adult,27
10040,children,87
12400,"fantasy, paranormal",31
12397,young-adult,30
12394,"history, historical fiction, biography",67
12392,"comics, graphic",89
12438,fiction,81
12443,children,66
9988,"fantasy, paranormal",39
9986,"mystery, thriller, crime",81
12489,"fantasy, paranormal",88
9922,children,25
9925,poetry,36
12485,young-adult,34
9926,"mystery, thriller, crime",28
9932,non-fiction,52
